datetime,symbol,open,high,low,close,volume
2025-02-04 17:00:00,CME_MINI:NQ1!,21658.0,21660.75,21556.0,21562.25,28497.0
2025-02-04 17:30:00,CME_MINI:NQ1!,21563.0,21625.25,21550.0,21622.75,24396.0
2025-02-04 18:00:00,CME_MINI:NQ1!,21623.5,21638.25,21570.0,21633.25,18039.0
2025-02-04 18:30:00,CME_MINI:NQ1!,21633.0,21646.0,21622.0,21622.0,11683.0
2025-02-04 19:00:00,CME_MINI:NQ1!,21622.75,21680.0,21612.5,21660.0,17612.0
2025-02-04 19:30:00,CME_MINI:NQ1!,21660.0,21675.25,21609.5,21638.75,17325.0
2025-02-04 20:00:00,CME_MINI:NQ1!,21638.0,21658.0,21626.0,21629.25,17329.0
2025-02-04 20:30:00,CME_MINI:NQ1!,21629.75,21685.25,21625.25,21668.25,28274.0
2025-02-04 21:00:00,CME_MINI:NQ1!,21667.75,21691.75,21591.5,21605.0,20597.0
2025-02-04 21:30:00,CME_MINI:NQ1!,21604.75,21614.5,21572.0,21583.5,4673.0
2025-02-04 23:00:00,CME_MINI:NQ1!,21562.0,21594.5,21550.0,21585.0,3559.0
2025-02-04 23:30:00,CME_MINI:NQ1!,21585.25,21592.0,21564.5,21566.5,1705.0
2025-02-05 00:00:00,CME_MINI:NQ1!,21568.25,21592.5,21555.5,21589.75,3046.0
2025-02-05 00:30:00,CME_MINI:NQ1!,21590.0,21617.0,21590.0,21598.0,2719.0
2025-02-05 01:00:00,CME_MINI:NQ1!,21597.5,21623.75,21596.0,21610.0,2720.0
2025-02-05 01:30:00,CME_MINI:NQ1!,21610.75,21611.25,21567.0,21570.25,2764.0
2025-02-05 02:00:00,CME_MINI:NQ1!,21569.5,21579.25,21558.5,21568.75,2202.0
2025-02-05 02:30:00,CME_MINI:NQ1!,21567.5,21588.5,21561.0,21564.25,1882.0
2025-02-05 03:00:00,CME_MINI:NQ1!,21565.25,21576.0,21552.5,21557.75,1854.0
2025-02-05 03:30:00,CME_MINI:NQ1!,21559.25,21569.75,21537.25,21543.0,1786.0
2025-02-05 04:00:00,CME_MINI:NQ1!,21542.5,21551.75,21534.25,21548.25,1708.0
2025-02-05 04:30:00,CME_MINI:NQ1!,21549.0,21563.5,21546.75,21561.5,1466.0
2025-02-05 05:00:00,CME_MINI:NQ1!,21561.75,21567.25,21547.5,21552.0,1352.0
2025-02-05 05:30:00,CME_MINI:NQ1!,21552.5,21555.0,21530.5,21539.5,1761.0
2025-02-05 06:00:00,CME_MINI:NQ1!,21541.0,21549.25,21528.0,21540.75,2123.0
2025-02-05 06:30:00,CME_MINI:NQ1!,21541.75,21544.25,21508.0,21519.25,3113.0
2025-02-05 07:00:00,CME_MINI:NQ1!,21518.25,21520.5,21490.0,21505.0,3921.0
2025-02-05 07:30:00,CME_MINI:NQ1!,21505.5,21517.75,21481.25,21515.0,2915.0
2025-02-05 08:00:00,CME_MINI:NQ1!,21514.0,21538.5,21506.25,21535.75,4566.0
2025-02-05 08:30:00,CME_MINI:NQ1!,21535.5,21540.75,21451.25,21469.25,8930.0
2025-02-05 09:00:00,CME_MINI:NQ1!,21470.0,21506.0,21457.75,21466.25,6518.0
2025-02-05 09:30:00,CME_MINI:NQ1!,21466.5,21470.0,21435.5,21441.0,5448.0
2025-02-05 10:00:00,CME_MINI:NQ1!,21441.0,21473.75,21429.75,21467.25,3735.0
2025-02-05 10:30:00,CME_MINI:NQ1!,21467.0,21482.5,21461.25,21479.0,2982.0
2025-02-05 11:00:00,CME_MINI:NQ1!,21479.5,21493.5,21474.25,21486.0,2566.0
2025-02-05 11:30:00,CME_MINI:NQ1!,21486.0,21497.25,21477.0,21494.0,2878.0
2025-02-05 12:00:00,CME_MINI:NQ1!,21494.5,21499.75,21471.0,21499.5,5020.0
2025-02-05 12:30:00,CME_MINI:NQ1!,21499.5,21515.0,21487.75,21511.0,3930.0
2025-02-05 13:00:00,CME_MINI:NQ1!,21511.25,21531.5,21486.5,21528.5,8920.0
2025-02-05 13:30:00,CME_MINI:NQ1!,21527.5,21553.75,21508.75,21529.25,8196.0
2025-02-05 14:00:00,CME_MINI:NQ1!,21529.0,21556.5,21510.0,21550.5,9185.0
2025-02-05 14:30:00,CME_MINI:NQ1!,21551.0,21591.5,21519.0,21565.25,60237.0
2025-02-05 15:00:00,CME_MINI:NQ1!,21564.75,21613.75,21501.0,21581.25,54743.0
2025-02-05 15:30:00,CME_MINI:NQ1!,21581.0,21605.0,21545.5,21592.25,29099.0
2025-02-05 16:00:00,CME_MINI:NQ1!,21591.25,21633.25,21562.75,21621.0,28591.0
2025-02-05 16:30:00,CME_MINI:NQ1!,21621.75,21719.25,21613.5,21711.0,37248.0
2025-02-05 17:00:00,CME_MINI:NQ1!,21711.0,21742.5,21699.25,21706.75,26512.0
2025-02-05 17:30:00,CME_MINI:NQ1!,21707.75,21718.25,21684.25,21704.75,16013.0
2025-02-05 18:00:00,CME_MINI:NQ1!,21705.5,21715.25,21672.0,21691.0,13879.0
2025-02-05 18:30:00,CME_MINI:NQ1!,21690.5,21722.25,21680.25,21710.5,15173.0
2025-02-05 19:00:00,CME_MINI:NQ1!,21710.5,21736.25,21706.0,21717.5,12597.0
2025-02-05 19:30:00,CME_MINI:NQ1!,21717.5,21724.0,21703.0,21709.5,11794.0
2025-02-05 20:00:00,CME_MINI:NQ1!,21708.75,21753.0,21708.75,21743.75,15445.0
2025-02-05 20:30:00,CME_MINI:NQ1!,21743.5,21769.0,21689.75,21761.25,35642.0
2025-02-05 21:00:00,CME_MINI:NQ1!,21761.0,21795.0,21750.0,21767.5,16650.0
2025-02-05 21:30:00,CME_MINI:NQ1!,21767.5,21773.5,21751.25,21770.5,3882.0
2025-02-05 23:00:00,CME_MINI:NQ1!,21764.5,21769.5,21749.75,21762.25,1835.0
2025-02-05 23:30:00,CME_MINI:NQ1!,21761.5,21775.5,21750.75,21773.0,1477.0
2025-02-06 00:00:00,CME_MINI:NQ1!,21772.25,21797.75,21770.75,21790.25,2419.0
2025-02-06 00:30:00,CME_MINI:NQ1!,21789.75,21793.5,21765.25,21774.0,1620.0
2025-02-06 01:00:00,CME_MINI:NQ1!,21774.5,21785.0,21768.0,21776.25,1296.0
2025-02-06 01:30:00,CME_MINI:NQ1!,21776.5,21779.75,21763.25,21767.75,1237.0
2025-02-06 02:00:00,CME_MINI:NQ1!,21767.5,21781.0,21758.25,21780.75,1517.0
2025-02-06 02:30:00,CME_MINI:NQ1!,21780.0,21784.5,21777.0,21780.75,750.0
2025-02-06 03:00:00,CME_MINI:NQ1!,21781.0,21788.5,21771.75,21773.5,1158.0
2025-02-06 03:30:00,CME_MINI:NQ1!,21772.5,21782.25,21769.0,21781.0,681.0
2025-02-06 04:00:00,CME_MINI:NQ1!,21780.0,21792.5,21778.0,21791.0,1104.0
2025-02-06 04:30:00,CME_MINI:NQ1!,21791.0,21806.25,21789.75,21804.5,1472.0
2025-02-06 05:00:00,CME_MINI:NQ1!,21804.5,21828.5,21802.5,21824.75,2537.0
2025-02-06 05:30:00,CME_MINI:NQ1!,21824.75,21832.75,21817.25,21828.5,1524.0
2025-02-06 06:00:00,CME_MINI:NQ1!,21829.5,21830.25,21817.5,21823.25,1137.0
2025-02-06 06:30:00,CME_MINI:NQ1!,21823.75,21824.5,21807.25,21810.0,1349.0
2025-02-06 07:00:00,CME_MINI:NQ1!,21810.5,21830.75,21799.5,21806.5,2407.0
2025-02-06 07:30:00,CME_MINI:NQ1!,21806.25,21809.5,21782.75,21787.75,1880.0
2025-02-06 08:00:00,CME_MINI:NQ1!,21787.75,21801.5,21770.0,21795.25,3529.0
2025-02-06 08:30:00,CME_MINI:NQ1!,21795.25,21814.75,21791.0,21803.0,2813.0
2025-02-06 09:00:00,CME_MINI:NQ1!,21803.0,21830.0,21793.0,21809.5,3384.0
2025-02-06 09:30:00,CME_MINI:NQ1!,21808.5,21816.0,21792.25,21794.25,2148.0
2025-02-06 10:00:00,CME_MINI:NQ1!,21794.75,21810.0,21784.0,21785.75,2291.0
2025-02-06 10:30:00,CME_MINI:NQ1!,21785.75,21794.75,21774.5,21779.25,3180.0
2025-02-06 11:00:00,CME_MINI:NQ1!,21778.5,21778.5,21737.75,21748.75,4639.0
2025-02-06 11:30:00,CME_MINI:NQ1!,21748.5,21755.0,21716.5,21726.0,4945.0
2025-02-06 12:00:00,CME_MINI:NQ1!,21724.75,21744.0,21705.75,21739.5,4689.0
2025-02-06 12:30:00,CME_MINI:NQ1!,21739.0,21766.0,21725.25,21763.75,5025.0
2025-02-06 13:00:00,CME_MINI:NQ1!,21764.0,21775.75,21752.75,21766.0,4654.0
2025-02-06 13:30:00,CME_MINI:NQ1!,21766.5,21777.25,21742.75,21776.25,7495.0
2025-02-06 14:00:00,CME_MINI:NQ1!,21775.75,21783.0,21761.25,21777.25,8072.0
2025-02-06 14:30:00,CME_MINI:NQ1!,21777.0,21823.75,21738.25,21790.0,54485.0
2025-02-06 15:00:00,CME_MINI:NQ1!,21789.5,21848.75,21765.0,21792.75,42652.0
2025-02-06 15:30:00,CME_MINI:NQ1!,21791.75,21836.0,21740.25,21771.75,39036.0
2025-02-06 16:00:00,CME_MINI:NQ1!,21772.0,21815.0,21768.25,21800.5,18192.0
2025-02-06 16:30:00,CME_MINI:NQ1!,21800.75,21803.25,21753.75,21770.75,17928.0
2025-02-06 17:00:00,CME_MINI:NQ1!,21772.0,21806.75,21748.0,21782.25,16091.0
2025-02-06 17:30:00,CME_MINI:NQ1!,21782.5,21830.75,21768.25,21815.5,14477.0
2025-02-06 18:00:00,CME_MINI:NQ1!,21815.5,21837.75,21801.75,21830.25,16746.0
2025-02-06 18:30:00,CME_MINI:NQ1!,21830.25,21841.75,21810.0,21816.5,12832.0
2025-02-06 19:00:00,CME_MINI:NQ1!,21815.25,21830.25,21788.5,21797.5,11800.0
2025-02-06 19:30:00,CME_MINI:NQ1!,21798.0,21800.0,21711.5,21747.5,32112.0
2025-02-06 20:00:00,CME_MINI:NQ1!,21747.25,21794.25,21735.25,21790.0,15257.0
2025-02-06 20:30:00,CME_MINI:NQ1!,21790.5,21882.25,21788.5,21870.75,34207.0
2025-02-06 21:00:00,CME_MINI:NQ1!,21871.0,21876.25,21761.75,21841.5,20225.0
2025-02-06 21:30:00,CME_MINI:NQ1!,21842.5,21871.5,21832.0,21845.25,5541.0
2025-02-06 23:00:00,CME_MINI:NQ1!,21817.75,21857.0,21807.5,21851.25,2882.0
2025-02-06 23:30:00,CME_MINI:NQ1!,21851.25,21855.5,21843.0,21854.0,1191.0
2025-02-07 00:00:00,CME_MINI:NQ1!,21853.0,21859.0,21845.5,21852.25,1217.0
2025-02-07 00:30:00,CME_MINI:NQ1!,21853.75,21866.25,21843.5,21864.5,1273.0
2025-02-07 01:00:00,CME_MINI:NQ1!,21864.5,21876.0,21861.75,21866.25,1862.0
2025-02-07 01:30:00,CME_MINI:NQ1!,21866.25,21896.5,21865.5,21891.5,2150.0
2025-02-07 02:00:00,CME_MINI:NQ1!,21892.0,21899.25,21882.0,21886.5,1160.0
2025-02-07 02:30:00,CME_MINI:NQ1!,21887.5,21892.75,21882.0,21891.0,733.0
2025-02-07 03:00:00,CME_MINI:NQ1!,21891.5,21894.5,21877.25,21879.0,1328.0
2025-02-07 03:30:00,CME_MINI:NQ1!,21879.0,21884.0,21864.5,21872.25,1787.0
2025-02-07 04:00:00,CME_MINI:NQ1!,21872.5,21874.25,21858.25,21861.0,766.0
2025-02-07 04:30:00,CME_MINI:NQ1!,21861.0,21865.0,21855.5,21857.0,961.0
2025-02-07 05:00:00,CME_MINI:NQ1!,21857.0,21860.25,21850.75,21853.0,828.0
2025-02-07 05:30:00,CME_MINI:NQ1!,21854.25,21858.25,21845.0,21853.25,1224.0
2025-02-07 06:00:00,CME_MINI:NQ1!,21853.25,21854.0,21826.25,21839.75,1821.0
2025-02-07 06:30:00,CME_MINI:NQ1!,21839.75,21861.75,21827.25,21860.25,1887.0
2025-02-07 07:00:00,CME_MINI:NQ1!,21861.25,21871.25,21855.25,21862.5,1949.0
2025-02-07 07:30:00,CME_MINI:NQ1!,21863.0,21874.25,21861.0,21861.0,1295.0
2025-02-07 08:00:00,CME_MINI:NQ1!,21860.75,21881.75,21833.0,21844.0,3566.0
2025-02-07 08:30:00,CME_MINI:NQ1!,21844.25,21859.5,21838.75,21844.5,2197.0
2025-02-07 09:00:00,CME_MINI:NQ1!,21844.25,21862.5,21836.25,21844.25,2703.0
2025-02-07 09:30:00,CME_MINI:NQ1!,21844.75,21866.0,21842.0,21855.25,2232.0
2025-02-07 10:00:00,CME_MINI:NQ1!,21854.5,21866.25,21849.0,21862.75,1411.0
2025-02-07 10:30:00,CME_MINI:NQ1!,21864.0,21866.75,21847.5,21854.25,1552.0
2025-02-07 11:00:00,CME_MINI:NQ1!,21853.75,21861.0,21841.0,21849.5,1758.0
2025-02-07 11:30:00,CME_MINI:NQ1!,21849.25,21876.0,21848.5,21872.0,1910.0
2025-02-07 12:00:00,CME_MINI:NQ1!,21871.25,21877.0,21864.5,21867.25,1936.0
2025-02-07 12:30:00,CME_MINI:NQ1!,21867.25,21871.5,21856.25,21865.0,1817.0
2025-02-07 13:00:00,CME_MINI:NQ1!,21864.75,21870.25,21838.75,21854.75,4024.0
2025-02-07 13:30:00,CME_MINI:NQ1!,21849.25,21930.0,21790.25,21878.25,21061.0
2025-02-07 14:00:00,CME_MINI:NQ1!,21878.5,21894.25,21863.75,21885.75,8865.0
2025-02-07 14:30:00,CME_MINI:NQ1!,21886.0,21968.0,21869.75,21904.0,54602.0
2025-02-07 15:00:00,CME_MINI:NQ1!,21904.0,21905.0,21686.0,21745.0,84024.0
2025-02-07 15:30:00,CME_MINI:NQ1!,21744.25,21804.0,21613.0,21722.0,57969.0
2025-02-07 16:00:00,CME_MINI:NQ1!,21721.5,21759.25,21626.0,21656.0,53228.0
2025-02-07 16:30:00,CME_MINI:NQ1!,21657.0,21686.25,21606.75,21629.25,37712.0
2025-02-07 17:00:00,CME_MINI:NQ1!,21628.75,21675.0,21585.0,21625.25,47772.0
2025-02-07 17:30:00,CME_MINI:NQ1!,21624.75,21683.0,21606.75,21652.5,21171.0
2025-02-07 18:00:00,CME_MINI:NQ1!,21652.75,21730.75,21645.5,21710.25,21240.0
2025-02-07 18:30:00,CME_MINI:NQ1!,21711.0,21725.75,21619.0,21624.25,22228.0
2025-02-07 19:00:00,CME_MINI:NQ1!,21625.0,21637.5,21573.25,21578.5,20229.0
2025-02-07 19:30:00,CME_MINI:NQ1!,21578.0,21624.0,21566.0,21607.5,20986.0
2025-02-07 20:00:00,CME_MINI:NQ1!,21607.0,21607.0,21552.75,21574.75,20695.0
2025-02-07 20:30:00,CME_MINI:NQ1!,21574.75,21621.25,21572.0,21588.25,34189.0
2025-02-07 21:00:00,CME_MINI:NQ1!,21588.5,21603.5,21581.75,21585.5,11488.0
2025-02-07 21:30:00,CME_MINI:NQ1!,21585.75,21589.25,21574.5,21575.25,2447.0
2025-02-09 23:00:00,CME_MINI:NQ1!,21463.25,21559.75,21418.0,21548.0,6451.0
2025-02-09 23:30:00,CME_MINI:NQ1!,21548.75,21657.0,21547.5,21644.75,5503.0
2025-02-10 00:00:00,CME_MINI:NQ1!,21645.25,21677.75,21642.25,21655.0,3511.0
2025-02-10 00:30:00,CME_MINI:NQ1!,21656.0,21700.0,21654.25,21699.5,4215.0
2025-02-10 01:00:00,CME_MINI:NQ1!,21698.75,21700.0,21667.75,21671.0,5007.0
2025-02-10 01:30:00,CME_MINI:NQ1!,21672.0,21676.5,21665.25,21672.0,1380.0
2025-02-10 02:00:00,CME_MINI:NQ1!,21671.0,21676.25,21659.25,21668.75,1894.0
2025-02-10 02:30:00,CME_MINI:NQ1!,21668.25,21683.0,21666.25,21675.5,1478.0
2025-02-10 03:00:00,CME_MINI:NQ1!,21676.25,21680.25,21668.75,21674.75,887.0
2025-02-10 03:30:00,CME_MINI:NQ1!,21674.75,21691.25,21673.75,21689.75,1267.0
2025-02-10 04:00:00,CME_MINI:NQ1!,21689.5,21701.0,21687.75,21698.75,1279.0
2025-02-10 04:30:00,CME_MINI:NQ1!,21699.25,21702.5,21681.75,21683.75,1320.0
2025-02-10 05:00:00,CME_MINI:NQ1!,21685.0,21719.75,21684.0,21716.0,2625.0
2025-02-10 05:30:00,CME_MINI:NQ1!,21716.5,21732.5,21708.75,21713.75,2338.0
2025-02-10 06:00:00,CME_MINI:NQ1!,21714.5,21716.0,21696.25,21696.75,1351.0
2025-02-10 06:30:00,CME_MINI:NQ1!,21696.5,21696.5,21683.0,21694.25,1478.0
2025-02-10 07:00:00,CME_MINI:NQ1!,21694.75,21702.0,21683.0,21695.0,1843.0
2025-02-10 07:30:00,CME_MINI:NQ1!,21695.75,21701.75,21685.0,21690.25,1261.0
2025-02-10 08:00:00,CME_MINI:NQ1!,21690.0,21716.0,21683.25,21708.0,2624.0
2025-02-10 08:30:00,CME_MINI:NQ1!,21707.5,21707.75,21688.75,21694.5,2153.0
2025-02-10 09:00:00,CME_MINI:NQ1!,21695.0,21714.5,21685.0,21711.25,2593.0
2025-02-10 09:30:00,CME_MINI:NQ1!,21711.5,21715.0,21690.0,21708.75,1906.0
2025-02-10 10:00:00,CME_MINI:NQ1!,21708.25,21730.0,21707.0,21724.25,3660.0
2025-02-10 10:30:00,CME_MINI:NQ1!,21722.75,21735.0,21720.0,21726.25,1973.0
2025-02-10 11:00:00,CME_MINI:NQ1!,21726.0,21745.5,21695.25,21743.25,4353.0
2025-02-10 11:30:00,CME_MINI:NQ1!,21743.5,21752.5,21735.25,21742.25,1956.0
2025-02-10 12:00:00,CME_MINI:NQ1!,21742.0,21746.75,21729.0,21737.25,2422.0
2025-02-10 12:30:00,CME_MINI:NQ1!,21736.75,21739.5,21722.0,21739.0,2917.0
2025-02-10 13:00:00,CME_MINI:NQ1!,21739.25,21763.0,21733.25,21760.25,4386.0
2025-02-10 13:30:00,CME_MINI:NQ1!,21760.5,21785.5,21758.0,21780.25,6181.0
2025-02-10 14:00:00,CME_MINI:NQ1!,21780.5,21791.5,21744.0,21764.5,8921.0
2025-02-10 14:30:00,CME_MINI:NQ1!,21764.25,21809.0,21744.0,21791.0,50285.0
2025-02-10 15:00:00,CME_MINI:NQ1!,21792.5,21873.5,21782.5,21863.0,39807.0
2025-02-10 15:30:00,CME_MINI:NQ1!,21863.25,21894.0,21861.5,21865.75,29684.0
2025-02-10 16:00:00,CME_MINI:NQ1!,21865.5,21886.5,21844.25,21855.25,23188.0
2025-02-10 16:30:00,CME_MINI:NQ1!,21855.25,21873.0,21836.25,21871.5,17205.0
2025-02-10 17:00:00,CME_MINI:NQ1!,21871.5,21872.25,21817.25,21825.25,19897.0
2025-02-10 17:30:00,CME_MINI:NQ1!,21825.25,21868.25,21823.25,21866.0,12312.0
2025-02-10 18:00:00,CME_MINI:NQ1!,21865.75,21876.75,21858.0,21864.75,10447.0
2025-02-10 18:30:00,CME_MINI:NQ1!,21865.25,21886.25,21859.0,21878.75,10332.0
2025-02-10 19:00:00,CME_MINI:NQ1!,21878.5,21881.5,21856.75,21870.5,12059.0
2025-02-10 19:30:00,CME_MINI:NQ1!,21870.5,21875.0,21845.0,21862.0,11799.0
2025-02-10 20:00:00,CME_MINI:NQ1!,21862.5,21875.5,21852.0,21862.5,11582.0
2025-02-10 20:30:00,CME_MINI:NQ1!,21863.0,21865.25,21832.75,21843.75,33358.0
2025-02-10 21:00:00,CME_MINI:NQ1!,21843.75,21847.75,21821.25,21834.5,10196.0
2025-02-10 21:30:00,CME_MINI:NQ1!,21834.0,21839.0,21831.5,21837.0,1911.0
2025-02-10 23:00:00,CME_MINI:NQ1!,21832.0,21832.25,21773.75,21784.5,4154.0
2025-02-10 23:30:00,CME_MINI:NQ1!,21785.5,21799.5,21783.75,21795.75,1672.0
2025-02-11 00:00:00,CME_MINI:NQ1!,21796.0,21801.0,21783.0,21798.25,1500.0
2025-02-11 00:30:00,CME_MINI:NQ1!,21799.0,21816.25,21797.5,21809.25,2444.0
2025-02-11 01:00:00,CME_MINI:NQ1!,21809.25,21812.75,21789.0,21791.25,1646.0
2025-02-11 01:30:00,CME_MINI:NQ1!,21791.5,21810.0,21791.0,21795.5,1737.0
2025-02-11 02:00:00,CME_MINI:NQ1!,21795.5,21797.0,21756.75,21768.25,3330.0
2025-02-11 02:30:00,CME_MINI:NQ1!,21769.0,21769.75,21750.25,21762.75,2232.0
2025-02-11 03:00:00,CME_MINI:NQ1!,21763.5,21775.0,21752.5,21771.25,1793.0
2025-02-11 03:30:00,CME_MINI:NQ1!,21771.25,21784.0,21769.25,21778.25,1225.0
2025-02-11 04:00:00,CME_MINI:NQ1!,21777.5,21788.5,21773.5,21783.25,1217.0
2025-02-11 04:30:00,CME_MINI:NQ1!,21783.75,21788.0,21777.25,21782.25,735.0
2025-02-11 05:00:00,CME_MINI:NQ1!,21784.25,21797.75,21784.0,21792.0,1159.0
2025-02-11 05:30:00,CME_MINI:NQ1!,21792.25,21795.75,21787.25,21789.0,615.0
2025-02-11 06:00:00,CME_MINI:NQ1!,21789.25,21789.5,21766.75,21777.75,1160.0
2025-02-11 06:30:00,CME_MINI:NQ1!,21776.75,21782.0,21769.75,21771.25,760.0
2025-02-11 07:00:00,CME_MINI:NQ1!,21771.5,21776.0,21758.75,21768.75,1409.0
2025-02-11 07:30:00,CME_MINI:NQ1!,21769.5,21771.5,21730.0,21730.75,2799.0
2025-02-11 08:00:00,CME_MINI:NQ1!,21731.75,21771.25,21719.0,21759.25,3743.0
2025-02-11 08:30:00,CME_MINI:NQ1!,21759.5,21780.5,21754.5,21762.75,2209.0
2025-02-11 09:00:00,CME_MINI:NQ1!,21762.5,21792.0,21750.25,21756.5,3422.0
2025-02-11 09:30:00,CME_MINI:NQ1!,21757.25,21761.0,21744.25,21748.0,2055.0
2025-02-11 10:00:00,CME_MINI:NQ1!,21748.75,21763.75,21739.75,21751.5,5073.0
2025-02-11 10:30:00,CME_MINI:NQ1!,21752.25,21755.5,21728.0,21734.0,2626.0
2025-02-11 11:00:00,CME_MINI:NQ1!,21733.25,21755.5,21731.5,21753.0,1738.0
2025-02-11 11:30:00,CME_MINI:NQ1!,21753.5,21765.25,21748.5,21763.75,1815.0
2025-02-11 12:00:00,CME_MINI:NQ1!,21763.25,21770.0,21732.5,21735.5,4152.0
2025-02-11 12:30:00,CME_MINI:NQ1!,21735.75,21758.75,21729.0,21749.0,3150.0
2025-02-11 13:00:00,CME_MINI:NQ1!,21748.5,21754.25,21706.75,21716.0,5755.0
2025-02-11 13:30:00,CME_MINI:NQ1!,21716.0,21733.0,21672.5,21676.0,9337.0
2025-02-11 14:00:00,CME_MINI:NQ1!,21675.5,21709.75,21669.5,21705.5,12314.0
2025-02-11 14:30:00,CME_MINI:NQ1!,21706.0,21806.0,21700.75,21777.75,45044.0
2025-02-11 15:00:00,CME_MINI:NQ1!,21777.5,21845.25,21761.0,21838.25,37868.0
2025-02-11 15:30:00,CME_MINI:NQ1!,21838.5,21871.5,21824.5,21841.25,28032.0
2025-02-11 16:00:00,CME_MINI:NQ1!,21841.5,21850.25,21817.25,21823.0,23162.0
2025-02-11 16:30:00,CME_MINI:NQ1!,21823.25,21842.5,21785.0,21791.0,21663.0
2025-02-11 17:00:00,CME_MINI:NQ1!,21790.5,21794.0,21715.75,21790.5,40813.0
2025-02-11 17:30:00,CME_MINI:NQ1!,21790.75,21796.0,21755.25,21763.75,16211.0
2025-02-11 18:00:00,CME_MINI:NQ1!,21764.0,21779.0,21747.75,21775.75,12847.0
2025-02-11 18:30:00,CME_MINI:NQ1!,21775.75,21833.5,21774.0,21801.5,21515.0
2025-02-11 19:00:00,CME_MINI:NQ1!,21802.25,21817.0,21792.25,21801.0,11253.0
2025-02-11 19:30:00,CME_MINI:NQ1!,21800.75,21840.25,21796.75,21826.25,15290.0
2025-02-11 20:00:00,CME_MINI:NQ1!,21826.75,21840.5,21806.75,21810.75,16765.0
2025-02-11 20:30:00,CME_MINI:NQ1!,21810.5,21818.25,21766.0,21791.0,28999.0
2025-02-11 21:00:00,CME_MINI:NQ1!,21791.0,21798.5,21779.25,21793.5,7771.0
2025-02-11 21:30:00,CME_MINI:NQ1!,21793.0,21797.75,21788.5,21792.5,2479.0
2025-02-11 23:00:00,CME_MINI:NQ1!,21794.25,21815.0,21779.5,21803.5,3161.0
2025-02-11 23:30:00,CME_MINI:NQ1!,21802.25,21818.5,21802.25,21810.5,1856.0
2025-02-12 00:00:00,CME_MINI:NQ1!,21810.5,21822.75,21806.5,21822.5,1426.0
2025-02-12 00:30:00,CME_MINI:NQ1!,21822.25,21831.25,21810.0,21813.25,3803.0
2025-02-12 01:00:00,CME_MINI:NQ1!,21813.5,21819.25,21796.25,21803.0,5587.0
2025-02-12 01:30:00,CME_MINI:NQ1!,21803.5,21830.0,21795.25,21826.5,2497.0
2025-02-12 02:00:00,CME_MINI:NQ1!,21827.0,21828.5,21816.0,21819.0,1130.0
2025-02-12 02:30:00,CME_MINI:NQ1!,21819.0,21824.25,21807.25,21810.5,973.0
2025-02-12 03:00:00,CME_MINI:NQ1!,21811.0,21812.25,21802.25,21803.0,879.0
2025-02-12 03:30:00,CME_MINI:NQ1!,21802.25,21802.25,21786.75,21789.5,1344.0
2025-02-12 04:00:00,CME_MINI:NQ1!,21788.75,21793.75,21779.25,21790.75,1275.0
2025-02-12 04:30:00,CME_MINI:NQ1!,21791.25,21792.0,21775.25,21782.5,1149.0
2025-02-12 05:00:00,CME_MINI:NQ1!,21782.75,21784.0,21768.25,21772.5,970.0
2025-02-12 05:30:00,CME_MINI:NQ1!,21772.5,21777.75,21766.0,21774.0,762.0
2025-02-12 06:00:00,CME_MINI:NQ1!,21775.5,21788.75,21770.75,21787.25,1071.0
2025-02-12 06:30:00,CME_MINI:NQ1!,21786.5,21793.0,21783.25,21783.25,704.0
2025-02-12 07:00:00,CME_MINI:NQ1!,21784.0,21791.0,21775.75,21783.75,767.0
2025-02-12 07:30:00,CME_MINI:NQ1!,21782.5,21802.5,21779.0,21800.5,1240.0
2025-02-12 08:00:00,CME_MINI:NQ1!,21801.0,21813.0,21789.75,21795.0,2333.0
2025-02-12 08:30:00,CME_MINI:NQ1!,21795.75,21813.75,21792.0,21798.5,1824.0
2025-02-12 09:00:00,CME_MINI:NQ1!,21797.75,21798.75,21736.0,21754.25,5124.0
2025-02-12 09:30:00,CME_MINI:NQ1!,21755.0,21777.75,21754.25,21769.0,1818.0
2025-02-12 10:00:00,CME_MINI:NQ1!,21769.5,21782.0,21757.0,21780.0,2867.0
2025-02-12 10:30:00,CME_MINI:NQ1!,21781.25,21794.5,21771.0,21791.0,2793.0
2025-02-12 11:00:00,CME_MINI:NQ1!,21791.25,21801.75,21770.75,21785.0,4357.0
2025-02-12 11:30:00,CME_MINI:NQ1!,21785.75,21796.0,21780.25,21790.25,1266.0
2025-02-12 12:00:00,CME_MINI:NQ1!,21791.0,21810.25,21784.5,21806.0,1954.0
2025-02-12 12:30:00,CME_MINI:NQ1!,21806.0,21836.25,21803.0,21830.25,4396.0
2025-02-12 13:00:00,CME_MINI:NQ1!,21830.5,21848.5,21812.0,21825.75,6910.0
2025-02-12 13:30:00,CME_MINI:NQ1!,21825.75,21850.0,21514.25,21544.5,40991.0
2025-02-12 14:00:00,CME_MINI:NQ1!,21544.75,21565.5,21510.75,21551.0,23330.0
2025-02-12 14:30:00,CME_MINI:NQ1!,21551.0,21701.0,21536.25,21677.0,72472.0
2025-02-12 15:00:00,CME_MINI:NQ1!,21677.0,21739.5,21580.5,21697.0,63698.0
2025-02-12 15:30:00,CME_MINI:NQ1!,21697.25,21773.25,21683.75,21728.0,39709.0
